index,key,category,term_type,description,english,placeholders,rich_text_tags
4859,Story_Dial/Six/MeetInv3/7,Story_Dial,0,Tris Acedi,,,
4860,Story_Dial/Six/MeetInv3/8,Story_Dial,0,Tris Acedi,,,
4861,Story_Dial/Six/MeetInv3/9,Story_Dial,0,Guard (player),,,
4862,Story_Dial/Six/MeetInv3/10,Story_Dial,0,Tris Acedi,,,
4863,Story_Dial/Six/MeetInv3/11,Story_Dial,0,Guard (player),,,
4864,Story_Dial/Six/ByeInv3/1,Story_Dial,0,Tris Acedi,,,
4865,Story_Dial/Six/MeetGray1/1,Story_Dial,0,Tris Acedi,,,
4866,Story_Dial/Six/MeetGray1/2,Story_Dial,0,Guard (player),,,
4867,Story_Dial/Six/MeetGray1/3,Story_Dial,0,Tris Acedi,,,
4868,Story_Dial/Six/MeetGray1/4,Story_Dial,0,Guard (player),,,
4869,Story_Dial/Six/MeetGray1/5,Story_Dial,0,Tris Acedi,,,
4870,Story_Dial/Six/MeetGray1/6,Story_Dial,0,Tris Acedi,,,
4871,Story_Dial/Six/MeetGray1/7,Story_Dial,0,Tris Acedi,,,
4872,Story_Dial/Six/MeetGray1/8,Story_Dial,0,Guard (player),,,
4873,Story_Dial/Six/ByeGray1/1,Story_Dial,0,Tris Acedi,,,
4874,Story_Dial/Six/MeetGray2/1,Story_Dial,0,Tris Acedi,,,
4875,Story_Dial/Six/MeetGray2/2,Story_Dial,0,Guard (player),,,
4876,Story_Dial/Six/MeetGray2/3,Story_Dial,0,Tris Acedi,,,
4877,Story_Dial/Six/MeetGray2/4,Story_Dial,0,Guard (player),,,
4878,Story_Dial/Six/MeetGray2/5,Story_Dial,0,Tris Acedi,,,
4879,Story_Dial/Six/MeetGray2/6,Story_Dial,0,Tris Acedi,,,
4880,Story_Dial/Six/MeetGray2/7,Story_Dial,0,Guard (player),,,
4881,Story_Dial/Six/MeetGray2/8,Story_Dial,0,Tris Acedi,,,
4882,Story_Dial/Six/MeetGray2/9,Story_Dial,0,Tris Acedi,,,
4883,Story_Dial/Six/ByeEnd/1,Story_Dial,0,Tris Acedi,,,
4884,Story_Dial/Six/ByeEnd/2,Story_Dial,0,Guard (player),,,
4885,Story_Dial/Six/ByeEnd/3,Story_Dial,0,Tris Acedi,,,
4886,Story_Dial/Six/ByeEnd/4,Story_Dial,0,Tris Acedi,,,
4887,Story_Dial/Six/MeetSky1/1,Story_Dial,0,Tris Acedi,,,
4888,Story_Dial/Six/MeetSky1/2,Story_Dial,0,Tris Acedi,,,
4889,Story_Dial/Six/MeetSky1/3,Story_Dial,0,Guard (player),,,
4890,Story_Dial/Six/MeetSky1/4,Story_Dial,0,Tris Acedi,,,
4891,Story_Dial/Six/MeetSky1/5,Story_Dial,0,Guard (player),,,
4892,Story_Dial/Six/MeetSky1/6,Story_Dial,0,Tris Acedi,,,
4893,Story_Dial/Six/MeetSky1/7,Story_Dial,0,Guard (player),,,
4894,Story_Dial/Six/MeetSky1/8,Story_Dial,0,Tris Acedi,,,
4895,Story_Dial/Six/MeetSky1/9,Story_Dial,0,Guard (player),,,
4896,Story_Dial/Six/MeetSky1/10,Story_Dial,0,Tris Acedi,,,
4897,Story_Dial/Six/MeetSky1/11,Story_Dial,0,Guard (player),,,
4898,Story_Dial/Six/MeetSky1/12,Story_Dial,0,Tris Acedi,,,
4899,Story_Dial/Six/MeetSky1/13,Story_Dial,0,Guard (player),,,
4900,Story_Dial/Six/MeetSky1/14,Story_Dial,0,Tris Acedi,,,
